run,model,data_spec,prior_spec,constraint_spec,competition_measurement_frequency,coefficient,time_index,posterior_mean,ci_2.5,ci_97.5
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,kappa_t,5,0.13394004943357696,0.0383677368784056,0.22923443886181183
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,kappa_t,11,0.13552034495361603,0.043505326724768215,0.22623782011731333
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,kappa_t,16,0.13403183341857708,0.04116134196924038,0.2279240083027787
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,kappa_t,21,0.13215030021969135,0.034733109814979624,0.2315213095679443
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,kappa_t,27,0.13294305282206884,0.03705358770008981,0.23188239219763818
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,kappa_t,32,0.13349305641731807,0.03804584910741153,0.23070657886836365
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,kappa_t,37,0.13305236858514688,0.03741987028443963,0.23020050048630783
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,kappa_t,43,0.13216601447822948,0.03456092511396175,0.23312434192305664
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,kappa_t,48,0.13042243441520537,0.02744678590222034,0.23564315008294087
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,kappa_t,53,0.12983567481549724,0.023708428569928677,0.23756543200676702
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,kappa_t,59,0.12969719956263653,0.022340906465489162,0.23784149234154234
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,kappa_t,64,0.13114023544165662,0.027954869442548876,0.23638679983063865
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,kappa_t,70,0.13497583800674207,0.042013333653268176,0.22881713966898945
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,kappa_t,75,0.1386632050330489,0.04788317420844473,0.2292314644508064
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,kappa_t,80,0.14286370187601471,0.048125398782067265,0.23723238704669483
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,kappa_t,86,0.14564488373128331,0.046662650795578964,0.24763342069835936
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,kappa_t,91,0.14686671831600218,0.04587166077757478,0.2501543726801049
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,kappa_t,96,0.14815781631800962,0.04428264587620533,0.25475442199575865
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,kappa_t,102,0.14922823892644038,0.041685662966277584,0.2613087822408182
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,kappa_t,107,0.1511811461124878,0.038371097636243,0.26959588166077236
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,kappa_t,112,0.1520790924006044,0.03735750848402581,0.2737081841757362
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,kappa_t,118,0.15308234404514262,0.032608406663493336,0.28057227068287377
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,kappa_t,123,0.15403414332562754,0.030912353704190248,0.28819550041084313
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,theta_t,0,0.046960062141271484,-0.14766059747181468,0.2555947453813381
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,theta_t,5,0.04720706332540104,-0.14338016097163692,0.25485462206960674
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,theta_t,11,0.047717443263259086,-0.14208898051041444,0.2552929933686822
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,theta_t,16,0.047554941645578615,-0.14505080442699908,0.256643096019511
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,theta_t,21,0.047261529005548544,-0.15154925132168687,0.25725744258884203
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,theta_t,27,0.04756383278211655,-0.15053212070878694,0.25930697205290404
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,theta_t,32,0.047684123190912094,-0.1483269978593164,0.25735169148567955
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,theta_t,37,0.04749502059750091,-0.1490453960989174,0.2587085424107008
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,theta_t,43,0.04723094950582373,-0.1497484809530231,0.25872704771888005
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,theta_t,48,0.04697890612548705,-0.15326579393707826,0.2643830564853971
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,theta_t,53,0.04699688335293411,-0.15730498788735567,0.26263510989145056
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,theta_t,59,0.04692161672804108,-0.15656103590319095,0.2615981486333387
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,theta_t,64,0.047164573230884084,-0.15234679549078503,0.25906955323744485
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,theta_t,70,0.04797984036634577,-0.14523762477319815,0.2554189078761021
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,theta_t,75,0.04856969407512802,-0.1420834428666845,0.262005481040965
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,theta_t,80,0.0492362998361386,-0.14471129236069893,0.2683541375005374
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,theta_t,86,0.04997127492375476,-0.1508597521416567,0.27149195220928934
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,theta_t,91,0.05024851326064579,-0.15296081528666333,0.2732825413404986
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,theta_t,96,0.05043825239463711,-0.1570878387933589,0.2796983495219275
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,theta_t,102,0.05058409489293848,-0.16063574395947294,0.2818068258830897
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,theta_t,107,0.05105689936991286,-0.16659678964456187,0.28975241860268425
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,theta_t,112,0.051220857664629034,-0.16881678392446128,0.29142660412203075
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,theta_t,118,0.05154268416166591,-0.17421344480307854,0.2952894920724883
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,baseline,unrestricted,annual_q4,theta_t,123,0.05180017071769564,-0.17737911385837637,0.2998321530061019
