run,model,data_spec,prior_spec,constraint_spec,n_transform,parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
ces_labor_share_gap_hp_baseline_20260702_071127,ces,labor_share_gap_hp,baseline,unrestricted,log100_centered10,sigma_zeta,0.868051288980707,0.0556878712364157,0.7665415104518193,0.9883731013325373,0.0010860641829536723,2629.119039479937,2751.843137923596,0.99976632369193,
ces_labor_share_gap_hp_baseline_restricted_kappa_20260623_112156,ces,labor_share_gap_hp,baseline,restricted_kappa,log100_centered10,alpha,0.6288040715110618,0.05342607153905612,0.5227292671463332,0.7361308435670721,0.0009444484369356046,3200.0,3200.0,0.9998304361872637,
ces_labor_share_gap_hp_baseline_restricted_kappa_20260623_112156,ces,labor_share_gap_hp,baseline,restricted_kappa,log100_centered10,kappa,0.06273216787082048,0.048536837296383764,0.0019467905414505466,0.18337734996536498,0.0008631928638460645,3161.748092287582,2997.976007196496,1.000174090004093,
ces_labor_share_gap_hp_baseline_restricted_kappa_20260623_112156,ces,labor_share_gap_hp,baseline,restricted_kappa,log100_centered10,phi_1,0.6316335463556496,0.06751128459472529,0.49845177194645235,0.7634205780199113,0.0011934421785886288,3200.0,2967.0155519373734,1.0000792404004004,
ces_labor_share_gap_hp_baseline_restricted_kappa_20260623_112156,ces,labor_share_gap_hp,baseline,restricted_kappa,log100_centered10,lambda_ez,-0.058675088620664326,0.08294699161500751,-0.2288731307263497,0.09847440445815074,0.001553808224662833,2849.7479293319716,3200.0,1.0000232725734741,
ces_labor_share_gap_hp_baseline_restricted_kappa_20260623_112156,ces,labor_share_gap_hp,baseline,restricted_kappa,log100_centered10,rho,-0.07435429206847721,0.1044680409470815,-0.2825420497992515,0.12276295715677152,0.0018594971571834406,3156.282473469833,3200.0,1.000101466960612,
ces_labor_share_gap_hp_baseline_restricted_kappa_20260623_112156,ces,labor_share_gap_hp,baseline,restricted_kappa,log100_centered10,sigma_e,0.6765659149034127,0.04342057532520815,0.5953107700010539,0.7664597805506981,0.0007969672947940831,2968.316102170614,3200.0,1.0003512331597948,
ces_labor_share_gap_hp_baseline_restricted_kappa_20260623_112156,ces,labor_share_gap_hp,baseline,restricted_kappa,log100_centered10,sigma_zeta,0.8665892016970389,0.056982099054031836,0.7619814888958983,0.9853759112222967,0.0010297255614532938,3062.2024488000766,3200.0,1.0006096221200187,
ces_output_gap_bn_baseline_20260622_221717,ces,output_gap_bn,baseline,unrestricted,log100_centered10,alpha,0.6722478848512294,0.0583750521882526,0.5563615810472459,0.7846385609308255,0.0010319348813608005,3200.0,3200.0,1.0003345604295197,
ces_output_gap_bn_baseline_20260622_221717,ces,output_gap_bn,baseline,unrestricted,log100_centered10,kappa,0.05862516366126078,0.04270004987668223,-0.024998506197154782,0.14404070449646755,0.000775007616380548,3035.601952683585,3200.0,0.9997211636494527,
ces_output_gap_bn_baseline_20260622_221717,ces,output_gap_bn,baseline,unrestricted,log100_centered10,phi_1,0.9147117676236904,0.03362518453171323,0.8480507160996419,0.9821428553409064,0.0005944149000255858,3200.0,3200.0,0.9999628230841816,
ces_output_gap_bn_baseline_20260622_221717,ces,output_gap_bn,baseline,unrestricted,log100_centered10,lambda_ez,0.0095521735719802,0.1169312232951213,-0.21987345049255475,0.23679361630253176,0.0020670715231104666,3200.0,3158.9805504541487,1.000155175846617,
ces_output_gap_bn_baseline_20260622_221717,ces,output_gap_bn,baseline,unrestricted,log100_centered10,rho,0.008222596823749597,0.10089377691591862,-0.1883735949334748,0.20477999391033413,0.0017835668459192202,3200.0,3080.482602767251,1.0001798301542493,
ces_output_gap_bn_baseline_20260622_221717,ces,output_gap_bn,baseline,unrestricted,log100_centered10,sigma_e,0.6674930192491726,0.04299821398632048,0.5898531423099608,0.7541823891135069,0.0007601082172159365,3200.0,3200.0,0.9997558132608487,
ces_output_gap_bn_baseline_20260622_221717,ces,output_gap_bn,baseline,unrestricted,log100_centered10,sigma_zeta,0.579507293811319,0.037225142251371995,0.5118932264296204,0.6602161257565509,0.000727231911393618,2620.1543545414024,2677.73199961054,0.9997772976846145,
ces_output_gap_bn_baseline_20260622_232909,ces,output_gap_bn,baseline,unrestricted,log100_centered10,alpha,0.6722478848512294,0.0583750521882526,0.5563615810472459,0.7846385609308255,0.0010319348813608005,3200.0,3200.0,1.0003345604295197,
ces_output_gap_bn_baseline_20260622_232909,ces,output_gap_bn,baseline,unrestricted,log100_centered10,kappa,0.05862516366126078,0.04270004987668223,-0.024998506197154782,0.14404070449646755,0.000775007616380548,3035.601952683585,3200.0,0.9997211636494527,
ces_output_gap_bn_baseline_20260622_232909,ces,output_gap_bn,baseline,unrestricted,log100_centered10,phi_1,0.9147117676236904,0.03362518453171323,0.8480507160996419,0.9821428553409064,0.0005944149000255858,3200.0,3200.0,0.9999628230841816,
ces_output_gap_bn_baseline_20260622_232909,ces,output_gap_bn,baseline,unrestricted,log100_centered10,lambda_ez,0.0095521735719802,0.1169312232951213,-0.21987345049255475,0.23679361630253176,0.0020670715231104666,3200.0,3158.9805504541487,1.000155175846617,
ces_output_gap_bn_baseline_20260622_232909,ces,output_gap_bn,baseline,unrestricted,log100_centered10,rho,0.008222596823749597,0.10089377691591862,-0.1883735949334748,0.20477999391033413,0.0017835668459192202,3200.0,3080.482602767251,1.0001798301542493,
ces_output_gap_bn_baseline_20260622_232909,ces,output_gap_bn,baseline,unrestricted,log100_centered10,sigma_e,0.6674930192491726,0.04299821398632048,0.5898531423099608,0.7541823891135069,0.0007601082172159365,3200.0,3200.0,0.9997558132608487,
ces_output_gap_bn_baseline_20260622_232909,ces,output_gap_bn,baseline,unrestricted,log100_centered10,sigma_zeta,0.579507293811319,0.037225142251371995,0.5118932264296204,0.6602161257565509,0.000727231911393618,2620.1543545414024,2677.73199961054,0.9997772976846145,
ces_output_gap_bn_baseline_20260623_004943,ces,output_gap_bn,baseline,unrestricted,log100_centered10,alpha,0.6722478848512294,0.0583750521882526,0.5563615810472459,0.7846385609308255,0.0010319348813608005,3200.0,3200.0,1.0003345604295197,
ces_output_gap_bn_baseline_20260623_004943,ces,output_gap_bn,baseline,unrestricted,log100_centered10,kappa,0.05862516366126078,0.04270004987668223,-0.024998506197154782,0.14404070449646755,0.000775007616380548,3035.601952683585,3200.0,0.9997211636494527,
ces_output_gap_bn_baseline_20260623_004943,ces,output_gap_bn,baseline,unrestricted,log100_centered10,phi_1,0.9147117676236904,0.03362518453171323,0.8480507160996419,0.9821428553409064,0.0005944149000255858,3200.0,3200.0,0.9999628230841816,
ces_output_gap_bn_baseline_20260623_004943,ces,output_gap_bn,baseline,unrestricted,log100_centered10,lambda_ez,0.0095521735719802,0.1169312232951213,-0.21987345049255475,0.23679361630253176,0.0020670715231104666,3200.0,3158.9805504541487,1.000155175846617,
ces_output_gap_bn_baseline_20260623_004943,ces,output_gap_bn,baseline,unrestricted,log100_centered10,rho,0.008222596823749597,0.10089377691591862,-0.1883735949334748,0.20477999391033413,0.0017835668459192202,3200.0,3080.482602767251,1.0001798301542493,
ces_output_gap_bn_baseline_20260623_004943,ces,output_gap_bn,baseline,unrestricted,log100_centered10,sigma_e,0.6674930192491726,0.04299821398632048,0.5898531423099608,0.7541823891135069,0.0007601082172159365,3200.0,3200.0,0.9997558132608487,
ces_output_gap_bn_baseline_20260623_004943,ces,output_gap_bn,baseline,unrestricted,log100_centered10,sigma_zeta,0.579507293811319,0.037225142251371995,0.5118932264296204,0.6602161257565509,0.000727231911393618,2620.1543545414024,2677.73199961054,0.9997772976846145,
ces_output_gap_bn_baseline_20260702_071122,ces,output_gap_bn,baseline,unrestricted,log100_centered10,alpha,0.6722478848512294,0.0583750521882526,0.5563615810472459,0.7846385609308255,0.0010319348813608005,3200.0,3200.0,1.0003345604295197,
ces_output_gap_bn_baseline_20260702_071122,ces,output_gap_bn,baseline,unrestricted,log100_centered10,kappa,0.05862516366126078,0.04270004987668223,-0.024998506197154782,0.14404070449646755,0.000775007616380548,3035.601952683585,3200.0,0.9997211636494527,
ces_output_gap_bn_baseline_20260702_071122,ces,output_gap_bn,baseline,unrestricted,log100_centered10,phi_1,0.9147117676236904,0.03362518453171323,0.8480507160996419,0.9821428553409064,0.0005944149000255858,3200.0,3200.0,0.9999628230841816,
ces_output_gap_bn_baseline_20260702_071122,ces,output_gap_bn,baseline,unrestricted,log100_centered10,lambda_ez,0.0095521735719802,0.1169312232951213,-0.21987345049255475,0.23679361630253176,0.0020670715231104666,3200.0,3158.9805504541487,1.000155175846617,
ces_output_gap_bn_baseline_20260702_071122,ces,output_gap_bn,baseline,unrestricted,log100_centered10,rho,0.008222596823749597,0.10089377691591862,-0.1883735949334748,0.20477999391033413,0.0017835668459192202,3200.0,3080.482602767251,1.0001798301542493,
ces_output_gap_bn_baseline_20260702_071122,ces,output_gap_bn,baseline,unrestricted,log100_centered10,sigma_e,0.6674930192491726,0.04299821398632048,0.5898531423099608,0.7541823891135069,0.0007601082172159365,3200.0,3200.0,0.9997558132608487,
ces_output_gap_bn_baseline_20260702_071122,ces,output_gap_bn,baseline,unrestricted,log100_centered10,sigma_zeta,0.579507293811319,0.037225142251371995,0.5118932264296204,0.6602161257565509,0.000727231911393618,2620.1543545414024,2677.73199961054,0.9997772976846145,
ces_output_gap_bn_baseline_restricted_kappa_20260622_224941,ces,output_gap_bn,baseline,restricted_kappa,log100_centered10,alpha,0.673952400052475,0.06041621150524189,0.5522163963277822,0.7875927317662264,0.0010680178212239312,3200.0,3200.0,0.9996876237680238,
ces_output_gap_bn_baseline_restricted_kappa_20260622_224941,ces,output_gap_bn,baseline,restricted_kappa,log100_centered10,kappa,0.0674738969617655,0.03657700844802037,0.006923544519125853,0.1469016946518635,0.0006625970222644388,3047.315394148978,2978.8627326987103,0.9996883059902674,
ces_output_gap_bn_baseline_restricted_kappa_20260622_224941,ces,output_gap_bn,baseline,restricted_kappa,log100_centered10,phi_1,0.916444063796144,0.03328452835312468,0.851187005327904,0.982481868693046,0.0006847070274614007,2363.062694771804,2710.381109318212,0.9997003175091937,
ces_output_gap_bn_baseline_restricted_kappa_20260622_224941,ces,output_gap_bn,baseline,restricted_kappa,log100_centered10,lambda_ez,0.004207369239123577,0.11716579877242683,-0.2295875182171099,0.22714556317361184,0.0020712182708780367,3200.0,3200.0,1.0003189121825433,
ces_output_gap_bn_baseline_restricted_kappa_20260622_224941,ces,output_gap_bn,baseline,restricted_kappa,log100_centered10,rho,0.003762041159702679,0.10049770244727177,-0.1952238713419101,0.19736390967549075,0.001776565172353344,3200.0,3200.0,1.0003614637221954,
ces_output_gap_bn_baseline_restricted_kappa_20260622_224941,ces,output_gap_bn,baseline,restricted_kappa,log100_centered10,sigma_e,0.6679192961517488,0.042682681445156946,0.5896431578133575,0.7572562625259301,0.0007545303372273926,3200.0,3200.0,1.0002260139894827,
ces_output_gap_bn_baseline_restricted_kappa_20260622_224941,ces,output_gap_bn,baseline,restricted_kappa,log100_centered10,sigma_zeta,0.5793572628161258,0.03726307419420071,0.5124751534758405,0.6582983344764253,0.0006587243112644192,3200.0,3200.0,0.9997576795163456,
ces_output_gap_bn_baseline_restricted_kappa_20260622_235858,ces,output_gap_bn,baseline,restricted_kappa,log100_centered10,alpha,0.673952400052475,0.06041621150524189,0.5522163963277822,0.7875927317662264,0.0010680178212239312,3200.0,3200.0,0.9996876237680238,
ces_output_gap_bn_baseline_restricted_kappa_20260622_235858,ces,output_gap_bn,baseline,restricted_kappa,log100_centered10,kappa,0.0674738969617655,0.03657700844802037,0.006923544519125853,0.1469016946518635,0.0006625970222644388,3047.315394148978,2978.8627326987103,0.9996883059902674,
ces_output_gap_bn_baseline_restricted_kappa_20260622_235858,ces,output_gap_bn,baseline,restricted_kappa,log100_centered10,phi_1,0.916444063796144,0.03328452835312468,0.851187005327904,0.982481868693046,0.0006847070274614007,2363.062694771804,2710.381109318212,0.9997003175091937,
ces_output_gap_bn_baseline_restricted_kappa_20260622_235858,ces,output_gap_bn,baseline,restricted_kappa,log100_centered10,lambda_ez,0.004207369239123577,0.11716579877242683,-0.2295875182171099,0.22714556317361184,0.0020712182708780367,3200.0,3200.0,1.0003189121825433,
ces_output_gap_bn_baseline_restricted_kappa_20260622_235858,ces,output_gap_bn,baseline,restricted_kappa,log100_centered10,rho,0.003762041159702679,0.10049770244727177,-0.1952238713419101,0.19736390967549075,0.001776565172353344,3200.0,3200.0,1.0003614637221954,
ces_output_gap_bn_baseline_restricted_kappa_20260622_235858,ces,output_gap_bn,baseline,restricted_kappa,log100_centered10,sigma_e,0.6679192961517488,0.042682681445156946,0.5896431578133575,0.7572562625259301,0.0007545303372273926,3200.0,3200.0,1.0002260139894827,
ces_output_gap_bn_baseline_restricted_kappa_20260622_235858,ces,output_gap_bn,baseline,restricted_kappa,log100_centered10,sigma_zeta,0.5793572628161258,0.03726307419420071,0.5124751534758405,0.6582983344764253,0.0006587243112644192,3200.0,3200.0,0.9997576795163456,
ces_output_gap_bn_tight_20260623_004945,ces,output_gap_bn,tight,unrestricted,log100_centered10,alpha,0.6361463970376003,0.05365222165425669,0.5346159165185643,0.7419401400333446,0.000975287892493244,3026.2845082526087,2745.8649991608777,1.0000373519470371,
ces_output_gap_bn_tight_20260623_004945,ces,output_gap_bn,tight,unrestricted,log100_centered10,kappa,0.05863233687916643,0.04133562433252785,-0.021894187849084822,0.1409913442563635,0.0007428124329177336,3096.6396822263514,2735.1041904786653,0.9996881819508361,
ces_output_gap_bn_tight_20260623_004945,ces,output_gap_bn,tight,unrestricted,log100_centered10,phi_1,0.8981528271879767,0.03238073141113356,0.8355327830860166,0.9593960154179288,0.0005724158690148196,3200.0,3069.1718841796087,1.0006670714763464,
ces_output_gap_bn_tight_20260623_004945,ces,output_gap_bn,tight,unrestricted,log100_centered10,lambda_ez,-0.02207066514281438,0.12067425080446847,-0.26236849261465184,0.21424400179373695,0.0022130141413892698,2973.4513978688988,2917.322272323928,1.0002535496835128,
ces_output_gap_bn_tight_20260623_004945,ces,output_gap_bn,tight,unrestricted,log100_centered10,rho,-0.018420002387014855,0.10163007320890999,-0.22002183009509982,0.17940918758149488,0.0018679178656199067,2960.253648247298,2837.719971326524,1.0002992024707653,
ces_output_gap_bn_tight_20260623_004945,ces,output_gap_bn,tight,unrestricted,log100_centered10,sigma_e,0.6840888709464111,0.0431958880736062,0.6044647530144417,0.7768104797603206,0.0008258056272685952,2736.0821857322258,2757.174774221151,1.0001239844457896,
ces_output_gap_bn_tight_20260623_004945,ces,output_gap_bn,tight,unrestricted,log100_centered10,sigma_zeta,0.5797682670481058,0.03707041261614432,0.5107794799506317,0.6563354806818701,0.0007002906211686548,2802.194137035003,3200.0,1.0001276740674059,
ces_output_gap_bn_weak_20260623_004944,ces,output_gap_bn,weak,unrestricted,log100_centered10,alpha,0.6858128765742404,0.06149367762955505,0.5629106929575405,0.8050256033465081,0.001101863141422545,3114.6239750003083,3121.9859600873597,0.9996883306692252,
ces_output_gap_bn_weak_20260623_004944,ces,output_gap_bn,weak,unrestricted,log100_centered10,kappa,0.06110325962828729,0.04221230710561659,-0.02248759011639776,0.14415570217140042,0.0007462152150977643,3200.0,2962.3162242469657,1.0000089313136822,
ces_output_gap_bn_weak_20260623_004944,ces,output_gap_bn,weak,unrestricted,log100_centered10,phi_1,0.9201429661047675,0.03340893091903651,0.8539516805991879,0.9848009641128636,0.0005905920401260907,3200.0,3200.0,0.9996897912150089,
ces_output_gap_bn_weak_20260623_004944,ces,output_gap_bn,weak,unrestricted,log100_centered10,lambda_ez,0.01827384860183927,0.11714237410431523,-0.20945847059599007,0.24916363118047197,0.002070804177336318,3200.0,3167.305712455993,1.0004419406313958,
ces_output_gap_bn_weak_20260623_004944,ces,output_gap_bn,weak,unrestricted,log100_centered10,rho,0.016109168147698198,0.10148001421379038,-0.18186567814224935,0.2180123403468496,0.0017939301551369601,3200.0,3200.0,1.0003122948638825,
ces_output_gap_bn_weak_20260623_004944,ces,output_gap_bn,weak,unrestricted,log100_centered10,sigma_e,0.6618440676116041,0.043610476837199805,0.5828984897063859,0.754665889450672,0.0008553518109529154,2599.5137092137115,2547.0029696917254,0.9997774262112338,
ces_output_gap_bn_weak_20260623_004944,ces,output_gap_bn,weak,unrestricted,log100_centered10,sigma_zeta,0.5778872036704418,0.0372268400324995,0.5101423014398825,0.655571798402803,0.0006580837757281808,3200.0,2966.04146375233,0.9996915189133339,
ces_output_gap_hp_baseline_20260623_104454,ces,output_gap_hp,baseline,unrestricted,log100_centered10,alpha,0.6654820674711137,0.0619697714689097,0.5723455728827367,0.7845971176270286,0.010832140217071805,32.728887470389914,40.0,0.9747520048711261,bulk ESS < 400; tail ESS < 400
ces_output_gap_hp_baseline_20260623_104454,ces,output_gap_hp,baseline,unrestricted,log100_centered10,kappa,0.1408956222046434,0.05095558658098409,0.06888334446616688,0.25491890431170605,0.008056785655291082,40.0,40.0,0.9753932486007139,bulk ESS < 400; tail ESS < 400
ces_output_gap_hp_baseline_20260623_104454,ces,output_gap_hp,baseline,unrestricted,log100_centered10,phi_1,0.9016207598684222,0.0413000476735934,0.8211460974654965,0.9605215624173685,0.006530110906104673,40.0,23.291713961407492,0.9748302988337921,bulk ESS < 400; tail ESS < 400
ces_output_gap_hp_baseline_20260623_104454,ces,output_gap_hp,baseline,unrestricted,log100_centered10,lambda_ez,0.11776716708514212,0.11052722536610825,-0.06132454126200603,0.30247712296303325,0.021570290233073722,26.255878756649,24.20762878489973,0.980905198712333,bulk ESS < 400; tail ESS < 400
ces_output_gap_hp_baseline_20260623_104454,ces,output_gap_hp,baseline,unrestricted,log100_centered10,rho,0.10757001217757498,0.0995762549410374,-0.05392948692041109,0.2802014173701322,0.019113517231393942,27.141281665898582,24.20762878489973,0.9826419617217291,bulk ESS < 400; tail ESS < 400
ces_output_gap_hp_baseline_20260623_104454,ces,output_gap_hp,baseline,unrestricted,log100_centered10,sigma_e,0.624738789945176,0.042803873252006526,0.5509171904729987,0.6730702551990081,0.006767886607674954,40.0,40.0,0.9747068093715595,bulk ESS < 400; tail ESS < 400
ces_output_gap_hp_baseline_20260623_104454,ces,output_gap_hp,baseline,unrestricted,log100_centered10,sigma_zeta,0.5900981316429127,0.03556569990644698,0.5320613381785928,0.6503199003830579,0.005623430914120495,40.0,40.0,1.0156301943719628,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
ces_output_gap_hp_baseline_20260623_105152,ces,output_gap_hp,baseline,unrestricted,log100_centered10,alpha,0.6698791634945499,0.052979536294220815,0.5662073716977606,0.7728994397599013,0.0009365547344440588,3200.0,3159.3903824601302,1.0004000230881185,
ces_output_gap_hp_baseline_20260623_105152,ces,output_gap_hp,baseline,unrestricted,log100_centered10,kappa,0.13843303110621263,0.04539985654267094,0.04685168135785257,0.22692214727341842,0.0008182892799216009,3078.188686876656,3003.802009341392,0.999743254241456,
ces_output_gap_hp_baseline_20260623_105152,ces,output_gap_hp,baseline,unrestricted,log100_centered10,phi_1,0.8962875753089473,0.038300417569298285,0.8205793664584512,0.9723854166302205,0.0006770621246381801,3200.0,3200.0,0.9999042291659007,
ces_output_gap_hp_baseline_20260623_105152,ces,output_gap_hp,baseline,unrestricted,log100_centered10,lambda_ez,0.13352751152712589,0.11615284650539841,-0.09289435757937599,0.36138245714373884,0.0020533116354521847,3200.0,3200.0,1.000052325789781,
ces_output_gap_hp_baseline_20260623_105152,ces,output_gap_hp,baseline,unrestricted,log100_centered10,rho,0.122443251348564,0.10551137901153097,-0.0868519810771508,0.3217799160665805,0.0018651952897849378,3200.0,3200.0,1.0000296008280385,
ces_output_gap_hp_baseline_20260623_105152,ces,output_gap_hp,baseline,unrestricted,log100_centered10,sigma_e,0.6349960528407774,0.04102451692862482,0.5599461428622895,0.7175594218223472,0.0007513622685364302,2981.179920737749,3200.0,0.9998978803541743,
ces_output_gap_hp_baseline_20260623_105152,ces,output_gap_hp,baseline,unrestricted,log100_centered10,sigma_zeta,0.5866174477747619,0.037690663021627144,0.5178719455295345,0.6676845016225135,0.0007368691139089778,2616.2958230945546,2719.440303684479,0.9997786705727321,
ces_output_gap_hp_baseline_20260702_071124,ces,output_gap_hp,baseline,unrestricted,log100_centered10,alpha,0.6698791634945499,0.052979536294220815,0.5662073716977606,0.7728994397599013,0.0009365547344440588,3200.0,3159.3903824601302,1.0004000230881185,
ces_output_gap_hp_baseline_20260702_071124,ces,output_gap_hp,baseline,unrestricted,log100_centered10,kappa,0.13843303110621263,0.04539985654267094,0.04685168135785257,0.22692214727341842,0.0008182892799216009,3078.188686876656,3003.802009341392,0.999743254241456,
ces_output_gap_hp_baseline_20260702_071124,ces,output_gap_hp,baseline,unrestricted,log100_centered10,phi_1,0.8962875753089473,0.038300417569298285,0.8205793664584512,0.9723854166302205,0.0006770621246381801,3200.0,3200.0,0.9999042291659007,
ces_output_gap_hp_baseline_20260702_071124,ces,output_gap_hp,baseline,unrestricted,log100_centered10,lambda_ez,0.13352751152712589,0.11615284650539841,-0.09289435757937599,0.36138245714373884,0.0020533116354521847,3200.0,3200.0,1.000052325789781,
ces_output_gap_hp_baseline_20260702_071124,ces,output_gap_hp,baseline,unrestricted,log100_centered10,rho,0.122443251348564,0.10551137901153097,-0.0868519810771508,0.3217799160665805,0.0018651952897849378,3200.0,3200.0,1.0000296008280385,
ces_output_gap_hp_baseline_20260702_071124,ces,output_gap_hp,baseline,unrestricted,log100_centered10,sigma_e,0.6349960528407774,0.04102451692862482,0.5599461428622895,0.7175594218223472,0.0007513622685364302,2981.179920737749,3200.0,0.9998978803541743,
ces_output_gap_hp_baseline_20260702_071124,ces,output_gap_hp,baseline,unrestricted,log100_centered10,sigma_zeta,0.5866174477747619,0.037690663021627144,0.5178719455295345,0.6676845016225135,0.0007368691139089778,2616.2958230945546,2719.440303684479,0.9997786705727321,
ces_output_gap_hp_baseline_restricted_kappa_20260623_111200,ces,output_gap_hp,baseline,restricted_kappa,log100_centered10,alpha,0.6715205529317859,0.05301732146715937,0.5644356208586141,0.776387973793867,0.0009554273682019985,3079.2163933351244,3003.2985613474666,0.9997228845320888,
ces_output_gap_hp_baseline_restricted_kappa_20260623_111200,ces,output_gap_hp,baseline,restricted_kappa,log100_centered10,kappa,0.14045342990361617,0.044222608065435945,0.05218480885597522,0.2274281463565052,0.0007866168457764147,3160.546746214311,2963.8593049410433,0.9997266503755508,
ces_output_gap_hp_baseline_restricted_kappa_20260623_111200,ces,output_gap_hp,baseline,restricted_kappa,log100_centered10,phi_1,0.8961171789148747,0.03782890111336382,0.8213325557446362,0.9723827458794987,0.0006687268125523724,3200.0,3200.0,0.9999763395797219,
ces_output_gap_hp_baseline_restricted_kappa_20260623_111200,ces,output_gap_hp,baseline,restricted_kappa,log100_centered10,lambda_ez,0.13116209786399324,0.11536625085855617,-0.09270040053955192,0.3579867418184704,0.0020394064575538356,3200.0,3200.0,0.9996898978506337,
ces_output_gap_hp_baseline_restricted_kappa_20260623_111200,ces,output_gap_hp,baseline,restricted_kappa,log100_centered10,rho,0.12002886323874704,0.1041279954699898,-0.08772947517468926,0.3200403040926488,0.001840740292704797,3200.0,3200.0,0.9996874528355695,
ces_output_gap_hp_baseline_restricted_kappa_20260623_111200,ces,output_gap_hp,baseline,restricted_kappa,log100_centered10,sigma_e,0.6363154916586032,0.04092559114851506,0.5635448248703122,0.723300734103695,0.0007431283241048623,3032.929346431038,2966.525852144607,1.0000175604522468,
ces_output_gap_hp_baseline_restricted_kappa_20260623_111200,ces,output_gap_hp,baseline,restricted_kappa,log100_centered10,sigma_zeta,0.5864712351463406,0.03748012750170895,0.5200590084443955,0.6673172058295402,0.0006781765338873588,3054.33453395498,3200.0,0.9998995724619765,
ces_unemployment_gap_baseline_20260622_223738,ces,unemployment_gap,baseline,unrestricted,log100_centered10,alpha,0.6470144997251773,0.052441627022979796,0.5434404882126659,0.7494261132162964,0.0009270457521101178,3200.0,3200.0,1.0004348981691793,
ces_unemployment_gap_baseline_20260622_223738,ces,unemployment_gap,baseline,unrestricted,log100_centered10,kappa,0.05560944809156388,0.032251859159788655,-0.0075453006734305566,0.11996745083885063,0.0005833398227811239,3056.794607236705,3064.7287597660884,0.9997535408023753,
ces_unemployment_gap_baseline_20260622_223738,ces,unemployment_gap,baseline,unrestricted,log100_centered10,phi_1,0.9494543249933972,0.028242234826903297,0.8932152812897781,1.0059007614044022,0.000499256894049155,3200.0,3200.0,0.9999308029171645,
ces_unemployment_gap_baseline_20260622_223738,ces,unemployment_gap,baseline,unrestricted,log100_centered10,lambda_ez,0.04249414003827996,0.10729449936655343,-0.16679662710343193,0.25479481699015766,0.0018967167021526413,3200.0,3080.1899273717763,0.9999789393537196,
